"Selection Sort","Insertion Sort"
4265100,172200
4213200,171300
4298500,171400
4325300,171200
4850000,171200
4320400,171300
4359000,172200
4423500,171100
4299900,171300
4297500,171300
4323500,171300
4751100,172300
4300500,171300
4300400,171300
4414900,184700
4299600,164600
4433500,164700
4287900,166600
4323500,164700
4303600,164800
4220500,164700
4195100,164800
4236600,164800
4199400,165600
4125300,164700
4139200,164700
4186600,164700
4195800,164800
4125400,164700
4132200,165600
4257600,164700
4129000,164700
4199500,164600
4252200,164700
4153000,164700
4232700,169300
4296700,165200
4301400,165900
4352600,164700
6015800,174700
4262600,158600
4075900,159400
4127700,158700
4131000,158600
4177100,172100
4185000,153100
4147800,152900
4130600,152800
4220100,153700
4180600,152900
4129400,152900
4129300,172100
4151800,158600
4182400,158600
4157800,159300
4130400,158500
4336000,158600
4281100,175200
4304100,164700
4377000,164600
4309400,165500
4350700,164600
4299100,164600
4423400,184100
4129400,171200
4166600,171300
4122000,172200
4181800,171200
4175000,171600
4175100,171300
4126600,171300
4399000,171200
4128000,172300
4157100,171300
4052300,172700
4186700,183300
4036900,171400
4004700,188400
4043000,171500
3970200,171500
3998200,171300
4020000,171200
4208900,171300
4128700,172400
4031600,171400
5941700,171300
4896200,171300
4082100,171300
4309400,171300
4407000,172200
4304100,171200
4300000,171200
4327200,171300
4413200,171300
4298700,171400
4323900,172100
4361100,171100
4437800,171200
4298100,171200
4327800,171300
5741300,172500
8087800,171200
8137200,171300
6498300,171200
4131000,171200
4334200,171300
4300200,172200
4391900,171200
4300800,171300
4106300,183500
4304700,164800
4126100,164600
4255200,165600
4227300,164700
4219100,164800
4125800,164600
4113600,164600
4262100,164700
4235900,165600
4197400,164600
4161200,164700
4154500,164700
4143400,164700
4134000,164700
4077400,165700
4141400,164600
4219600,164600
4361100,164500
4157100,164700
4171400,164700
4124500,169200
4241400,185500
4125900,164800
4123900,177700
5788000,158700
4138900,158600
4166600,159600
4142000,158600
4141600,160000
4166100,158600
4137100,203200
4191700,169100
4258300,181300
4152000,160200
4145500,166800
4137900,191400
4174000,148300
4635000,148300
5267000,149100
4690200,147700
3562000,147700
3572400,163700
3582700,152900
3584300,152900
3703100,152900
4036400,153700
4671200,153000
4758700,152900
4689400,169500
4688300,158600
4770000,158500
4698400,159600
4688700,158500
4706300,158700
5285400,174300
4691200,164700
4687200,164600
4778300,165500
4690200,164600
4908600,164700
4736600,179800
4892400,176700
4263100,171200
4125600,172800
4280900,171200
4037900,185800
4194200,171400
4145200,171400
4182300,171300
4126500,172500
4125800,171100
5914300,171300
4210500,171300
4142900,171300
4128900,172300
4195200,171300
4175800,171300
4126500,171200
4126000,171200
4092500,171200
4173500,172300
4082500,171300
3968000,171200
4040400,171300
4047600,171200
4030800,171200
3966300,172400
4010200,171200
4109100,171300
4073600,171300
4140300,171200
4167400,171200
4207600,172100
4075100,171300
4042500,171200
4101000,171200
4013100,171300
3966800,171200
3972200,173200
3997400,171300
3992000,171200
3979800,171200
4023300,171200
3995200,172300
3968200,171300
4020200,171300
4126200,185000
3943700,164600
4031600,164700
4086500,165700
4270900,164700
4023000,164700
4071600,164700
4096200,164600
4207800,164700
4074400,171000
5851100,176400
4183700,165000
4027300,164800
4124000,164500
4013100,164600
4169700,166000
4067100,164800
4116100,164600
4081200,164600
4036800,164700
3905700,164700
4196900,165600
4128200,164700
4191600,164600
4127600,164600
4124000,164600
4144600,164800
4193600,165700
4123900,164700
4115000,164600
4029100,164700
4129000,164700
4027100,164700
4342800,165700
4125300,164700
4178000,164700
4124000,164500
4154200,164600
4030500,164700
4187800,182000
4128800,164700
3969200,164800
3973000,164800
4016900,164700
3969300,164600
3965900,165700
3967300,164600
4041200,164700
3982800,164700
3965900,164700
3967000,164700
4220500,165600
4295800,164900
4122500,164700
4155700,164700
4211400,164600
5928200,164800
4111900,178800
4027100,164800
4084500,164700
4119900,164600
4167000,164700
4186400,164600
4199500,166100
4137900,164700
4245100,164700
4140800,164600
4220900,164600
4137700,164600
4191400,165700
4137700,164700
4187300,164500
4136200,164600
4157800,164700
4140600,164700
4169300,171800
4151600,164600
4257100,164600
4137900,164600
4166400,164600
4140500,164700
4336300,165700
4105500,164600
4187600,164600
4103100,164700
4232100,164600
4129500,198700
4160100,182800
4135000,183100
4153100,165300
4125400,180000
4198600,171500
4138600,171400
4125500,172900
4129000,171500
4174600,171600
4135600,171400
4128400,171400
4142700,171500
4175000,172300
4272000,171500
4126300,171300
4126100,171400
4180700,171300
4708500,173700
5811800,187200
4392600,171600
4606500,171500
4575700,171400
4485300,171200
4533700,172700
4391000,171300
4297800,171200
4325900,171400
4437600,171300
4301500,171300
4210000,172300
4276300,171300
4565700,171300
4276100,171300
4223000,171400
4229800,171300
3954900,172200
4108300,171300
4152700,171200
4247500,171400
4219800,171400
4295200,171300
4157600,172200
4127800,171300
3743300,171200
4050300,171200
4154800,171300
4191400,172100
4164200,171200
4190000,171400
4125200,171300
4155700,171300
4174800,171300
4125600,172200
4144300,171300
4048300,171300
4179800,171300
4127000,171300
4133000,171200
4127400,172200
4171700,171400
4373200,171300
4570000,171300
4819900,171300
4295400,171200
4288600,172200
6063600,171300
4317300,171400
4138000,171300
4194400,200000
4139500,166200
4169200,164900
4137800,164900
4170100,164900
4138200,164800
4203600,185600
4311600,172500
4189100,171300
4170400,171400
4208000,171400
4136500,171400
4170200,171300
4181900,172200
4165400,171400
4144800,171300
4138100,171200
4184000,171400
4200600,171300
4157900,172300
4275500,171400
4139400,171400
4143200,171400
4178500,171300
4136400,171200
4183800,173000
4165700,171400
4196100,171300
4137300,171200
4168800,171400
4206900,171500
4081100,172300
4276600,171300
4048300,171300
4171600,171300
3907300,171300
3571800,172100
3772800,171200
4250000,171200
4388500,171300
4204900,181600
4206400,164700
6215100,169700
4193700,164800
4126100,164600
4156200,164700
4128000,182800
4082800,171400
4075400,172700
4142700,171400
4151000,171400
4126000,171300
4126200,171400
4193900,171500
4151500,172300
4128000,171500
4142400,171300
4182300,171400
4147600,171500
4124600,171400
4125000,188900
4194900,171500
4150000,171600
4141600,171500
4125300,171300
4109500,172500
3990900,171300
3967000,171300
4145400,171400
4089600,171500
3992100,171500
4048800,172300
4061900,171300
3873100,171300
3381800,171400
3019300,182200
2817400,164700
2816700,165700
2807200,164800
2932100,164800
3220400,164700
3544900,164700
4048900,164800
4126000,165700
4144600,170000
4124800,164800
4170800,164800
4149500,164800
4154800,164700
5838000,165900
4028400,164800
4196100,164800
4228900,164800
4135500,164800
4176100,164700
4124700,165500
4081200,164800
4163600,177100
4035100,164800
4035300,184300
4088800,171400
3998900,172700
4034800,171400
3966200,171500
4021000,171400
3973700,171300
3969500,171400
3968300,172300
4014000,171300
4062200,171600
3934400,185100
4127400,164800
4180600,165600
4135600,164700
4125400,164700
4124800,164800
4170700,164800
4188700,164600
4291400,165500
4128200,164700
4211100,164800
4355000,164700
4126900,164700
4076600,164800
4392100,164600
6151900,165600
7624200,164700
4802300,164700
4301700,164800
4348600,164900
4373600,164800
4112200,165500
4214000,164700
4286900,165000
4552200,164800
4359900,174800
4379900,158600
5963200,194900
4316700,183400
4314200,159200
4338800,159200
4336800,159000
4368700,172200
4747900,153100
4929500,153100
4951300,153100
4928200,153100
4929700,164500
5068600,147900
4934400,148800
4928700,147900
4938800,147900
4954800,147800
4927800,147700
4944100,166400
4969400,153900
4929300,153100
4974600,153100
4930700,153000
4716100,152900
4344800,170000
4377400,158700
4172600,159500
4164600,158500
4189000,158600
4166300,158600
4071900,175000
4143900,164700
4125700,165500
4065700,164800
4019600,164700
3963800,164700
3984700,180500
3980000,171300
3978900,172400
4020100,171200
3984100,171300
3977100,171300
3980200,171300
4004000,171400
4151900,172300
4120300,171400
4060400,171300
4179000,171400
5927500,171400
4129300,172300
4159000,171200
4137400,171300
4125900,171300
4126800,171400
4223200,171200
4467000,172200
4480300,171300
4207000,171300
4382800,171300
4639200,171400
4329700,171400
4326500,172800
4430800,185600
4299600,171700
4300100,171500
4298000,171500
4467600,171400
4329600,172700
4297300,171400
4328700,171300
4498800,171300
4297700,171400
4424700,171300
4385100,172300
4224900,171500
4304600,171400
4156400,171400
4497900,171400
4232400,173200
4125700,171400
4126700,171400
4781500,171300
4282900,171300
4285000,171200
4509700,172300
6337900,171400
4198100,171300
4126900,171400
4229500,171400
4142400,171300
4428900,172200
4309700,171300
4353500,171400
6012900,171400
4217000,171300
4488200,171300
4342500,176900
4205400,182700
4419700,171500
4056900,171400
4212100,185000
4328600,169200
4139800,164700
4125600,164800
4177700,164700
4127000,164700
4255900,176900
4074300,159800
4155500,158600
4130800,158500
4448800,158500
4049600,158500
3993200,170800
4034900,153000
4009400,153700
3988500,152900
3779300,153000
3796400,153000
4375700,167700
4192500,147700
4165400,148500
4124600,147700
5181000,147800
4639700,147700
4153700,147700
4435200,162700
4309300,152900
4210500,153900
4265700,152900
4286600,153300
4130200,153000
4191900,169300
4127400,158600
4157800,159600
4118800,158600
4201100,158800
6028000,158700
3611600,158700
3923700,179400
4224400,165500
4198200,164800
4127300,164700
4125500,164700
4211900,164700
4168000,185500
4126000,172200
3988800,171300
4004200,171300
4025300,171200
3966100,171200
3969800,171200
4030600,172200
4014000,171200
3967500,171200
3967300,171300
3967900,171300
4028900,171300
3969100,172300
3966800,171200
3997200,171200
4034000,171200
3977300,180500
3994000,186000
3969900,164800
4100200,164900
3967400,164700
4103100,164700
3997200,181700
4663600,172300
3436100,171300
3408000,171300
3864100,171200
4195800,171300
4124500,171300
4215000,172300
4156400,171400
4168800,171300
4128900,171400
4124300,171300
4142800,171300
4140600,172300
6142300,171300
4201000,171300
4164800,171400
4189000,171400
4322800,171300
4171700,172300
4141000,171200
4179700,171400
4126500,171200
4136100,171200
4124600,173600
4164800,184000
4124900,171600
4169200,171500
4142200,171500
4176200,182700
4127300,166000
4135000,164800
4126800,164800
4176000,164800
4126400,164800
4130000,185600
4141400,172300
4175000,171300
4040800,171300
4014800,171400
3967200,171400
4016000,174400
3968200,172300
3957000,171500
4083200,171400
4105600,171400
4028300,171300
4200200,171300
4070400,172100
3993400,171300
3992000,171300
4071600,171300
3966500,171300
4050500,172300
3968700,171200
4186700,171300
4050600,171300
4084100,171300
4058400,171300
4033200,172300
4037500,171200
5928800,171300
4149600,171300
4129100,171300
4131000,171400
4183400,172100
4158000,178800
4255600,171400
4128000,171300
4173000,171300
4164300,171300
4128200,172400
4150000,171400
4258300,171400
4133000,171300
4128400,171300
4129100,171400
4176500,172400
4129400,171300
4145000,171400
4128000,171400
4311900,171300
4132300,172300
4127600,171400
4128000,171200
4364700,171400
4144300,171300
4127200,171200
4155100,172200
4176800,171200
4125500,171400
4125900,184300
4127300,171600
5369300,171500
4148800,172600
4288200,171400
4650600,171300
4616800,171300
4155900,171300
4127200,171300
4175900,173100
4165700,171300
4125600,206100
4124000,183500
4133900,194700
4161200,173500
4124300,171900
4140700,171600
4126800,171500
4086700,171400
3967700,171800
5968800,197900
4135500,171600
4127400,171400
4266200,171500
4145000,171400
4170300,171500
4135800,176200
4137000,171500
4207400,171400
4194800,171300
4153600,171400
4244800,172500
4139500,171200
4168900,171300
4140100,171300
4261100,171300
4141600,171200
4170200,172200
4175100,171300
4155000,171300
4171100,171300
4186600,171300
4136800,171300
4184200,172300
4135800,171400
4128600,171100
4188400,171400
4163000,171300
4136400,171200
4121900,172400
3950200,171200
4168400,171200
4328800,171300
4171000,171200
4206000,171300
4136800,172500
4068400,171200
4158600,171200
4171700,171400
4075800,171400
4048800,172200
4096000,171200
4005400,171200
4044300,171200
4043300,171300
4091700,171300
4058900,172100
3992700,171200
3979100,171200
3977700,171300
4037500,171300
6100400,171300
4044200,172100
4103700,171300
3784600,171300
4124900,171100
4165700,171300
4220100,171300
4140100,172300
4139100,171200
4140100,171400
4248800,171300
4043600,171300
4136700,171200
4136100,172100
4175500,171300
4129300,171200
4045500,171200
4061800,171200
4124600,172200
3956700,171300
4043400,171200
3979400,171200
4101800,171400
4067700,171300
3993800,172800
3979300,177000
3979500,179700
3725800,171500
3920300,171500
4261800,171200
3960200,172700
4094900,171200
4154400,171400
4166100,171400
4146300,171200
4182700,171200
4337100,172100
4300100,171300
5074600,171300
4275500,171400
4210200,171400
4185600,171300
4163700,172300
4159300,171200
4136100,171200
4157700,171300
4192600,171400
4067000,175600
4307300,171300
4129900,171300
4170900,171300
4256800,171200
4144700,171100
5929300,172400
4216100,171300
4124900,171200
4131600,171300
4156200,171300
4175900,171300
4127400,172200
4191100,171300
4127900,171300
4173600,171400
4167000,171200
4129000,171400
4125500,172200
4175900,171300
4144500,171300
4128400,171200
4124500,171300
4154800,171400
4172400,172200
4127100,171300
4124800,171300
4155100,171300
4155100,171300
4128600,172100
4243000,171200
4033100,171300
4061800,171300
4032800,171400
4035000,171300
4033200,172100
3999100,171400
4032200,171300
3965100,171300
3997400,171400
3924500,171400
3930800,172200
3990500,171200
3968300,171300
3981300,171300
3919600,171300
3964600,184000
3967200,165600
4087800,164700
4007500,164700
4130700,164800
4032000,164800
4172800,164800
4031700,165400
3966400,164800
4108200,164600
4031100,164700
3905700,164800
4032700,164900
4037400,165600
3892600,164800
3911100,164700
5998400,164700
4127100,164600
4111300,164600
3979500,165600
4011300,164700
4868200,164800
4389400,164700
4141700,164600
4134600,164700
4193400,165600
4198400,164700
4137600,164600
4138400,164700
4173100,164800
4199700,176600
4137400,191000
4382500,158600
4143300,158500
4244200,158600
4137200,158500
4166700,173400
4136300,165800
4169200,164500
4134300,164600
4401400,164600
4087900,164600
4113100,164500
4044400,165400
5880400,164600
6340400,164700
3599300,164600
3639500,164500
4073900,164700
4203600,176300
4135800,173100
4349100,165200
4206600,164800
4174100,164700
4158500,164600
4163100,175400
4167600,158600
4179100,158500
4138100,158500
4175300,158500
4055000,158600
4077700,168800
3944600,153000
4049400,152900
4049400,152800
4091600,152800
4258000,152800
3819900,171500
3629800,158500
5667600,158500
4163000,158400
4126900,158500
4156000,158500
4157800,178400
4186100,165400
4159200,164600
4153400,164700
4157300,164600
4173500,164600
4251300,164600
4218000,165700
4133900,164700
4218200,164700
4156400,164600
4125500,164700
4183300,164600
4126100,165500
4127100,164600
4126300,164600
4179700,164700
4126400,164700
4127400,164800
4123600,165500
4373800,164600
4136600,164600
3969000,164600
3966700,170200
4027600,164600
3966300,165800
4152200,164600
4071900,164700
4400700,164600
3893000,164500
4100900,164600
4080500,165500
4078000,164500
3980800,164600
4076600,164500
3965900,164500
4022100,164600
3967200,165500
3984200,164500
3966600,164600
4997600,164500
5760300,164700
5767300,164600
6201400,165500
4750800,164600
4445800,164600
4386300,164600
4404100,164600
6322600,164500
4386800,165600
4359100,164600
4301100,164600
4347200,164600
4640300,164700
4342300,164700
4305800,165700
4393000,164700
4302300,164700
4356800,177400
4298700,164900
4409900,164700
4300800,166100
4331200,164700
4299800,164600
4392000,164600
4347500,164700
4303000,164700
4310000,165500
4301100,164700
4347000,164700
4085500,164800
4323200,164700
4113100,164600
4106100,178300
4043400,164900
4075000,164800
4039800,164700
4086000,164500
4036600,164700
4116000,165900
4119300,164600
4179400,164600
4131500,164700
4149400,164800
4130200,164700
4187700,165600
4179600,164800
4128200,164700
4130500,164700
4177100,164700
4165800,164800
4130200,165600
4129700,164700
4192500,164800
4158900,164700
4126500,164600
4127900,164500
5895200,165500
4046200,164500
4046700,164600
4266200,164600
4134200,164600
3983900,164600
4053300,165400
4170100,164600
5215100,164700
4325000,164600
4160700,164700
4139700,164600
4243200,165700
4138400,164600
4137700,164600
4164700,164700
4167400,164700
4165000,164600
4141700,165500
4186800,164600
4163000,164800
4139600,164700
4288700,164700
4195600,164700
4108800,165700
4044400,164600
4007800,164600
4122100,164600
4193000,164600
4139100,164600
4006600,165700
3991300,164600
4026100,164500
3978900,164700
3977800,164600
4018400,164600
4206000,165700
4038300,164700
4019500,164700
3998300,164700
4011300,164800
3978700,164600
4011000,179500
3981200,164700
4030400,164600
3985400,164600
4017300,164700
5851900,164700
4142300,166000
4124200,164700
4142300,164700
4251500,164700
4161400,164600
4146300,164600
4195100,166400
4126200,164700
4160100,164700
4128600,164700
4160300,164600
4125600,164600
4154600,165700
4150100,164800
4124800,177700
4155600,164700
4176300,164700
4287300,164600
4395400,184100
4128900,171300
4230100,171400
5183500,171400
4311700,171200
4128200,171300
4206000,180900
4074000,171400
3995500,171300
3988000,171200
4025700,171200
3966800,171300
4034400,183600
3967100,164700
4048500,164700
3875100,164600
4051500,164600
3967000,164600
4030900,165800
3916200,164700
4032300,164800
4060300,164700
4026100,164700
3967600,164800
3982000,165600
3967700,164700
5953900,164800
4036300,164700
4034600,164600
4063600,164700
4100100,165500
3993500,164600
3966300,164600
4177400,164700
4180900,164800
4085200,164800
4031400,165700
4062800,164500
4173900,164700
4025300,164700
4125100,164700
4159500,164700
4175400,165500
4127900,164700
4127700,164600
4420700,164700
4084600,164700
4140100,164700
4017600,165700
3977300,164700
4018800,164600
3965100,164600
4138100,164600
4148200,164700
4137700,165600
4152100,164700
4106500,164600
6293300,164700
7497000,164600
7273000,164700
4167300,165600
4161000,164600
4153600,164700
4350300,164700
4163200,164600
4145700,164700
4192900,165600
4128800,164600
4154200,164600
4127100,164600
4141100,164800
4153600,164600
4204500,165500
5933600,164700
4065900,164700
4037900,164700
4096200,164700
4132300,164700
4014600,165600
4273200,164700
4175700,164700
4173600,164700
4140000,164700
4166500,164600
4191200,165500
4166500,164700
4160900,164700
4136000,164600
4167100,164600
4140300,164700
4139600,165600
4135900,164600
4172000,164700
4156200,164700
4139400,164700
4136200,164700
4167500,177800
4352700,173500
4225500,158600
3979800,158600
4049900,158600
4061700,158600
4044900,165400
4005500,274200
4006500,310600
3748300,323600
3984200,342400
3977300,266000
4140500,171900
3870400,171700
3392400,172500
3685100,171300
4255100,171300
4734300,171400
4500100,171400
4419100,171400
4524600,172200
4511300,171300
5369000,171300
4925600,171400
3753500,171300
3172700,171200
4540700,172100
3689300,171300
4117800,171400
4051000,171400
4433000,171400
4831000,172300
5152100,181000
5078900,164700
5679000,164700
5304500,164700
5202700,164700
5277500,165700
5214800,164600
5184000,164600
5205700,164700
5196200,164600
5167200,164600
4618000,165700
4302400,164700
4280200,164700
4127700,164600
4320700,164700
4112500,168400
4162100,165900
4127700,164600
4135400,164700
4188500,164700
4073900,164700
4160900,164600
4129800,164700
4129200,180200
4178500,164800
4250300,164800
4071100,164800
4131400,164700
4195500,165800
4167100,164700
4128700,164700
4128700,164900
4181500,164700
4191700,164700
4148600,164700
4128100,165700
4182300,164700
4141700,164700
4127100,164700
4127000,164900
4265100,164700
5814200,165500
4220000,164800
4003900,164800
3902400,164800
3950300,164700
4136100,164700
4175200,166500
4218200,164700
4123800,164700
4126500,164700
4127900,164700
4597100,164700
4133800,165600
4127300,164600
4180700,164800
4157400,164800
4124800,164800
4127600,164800
4153900,165600
4183000,164600
4126800,166600
4232000,164800
4157000,176800
4153500,165000
4129000,266100
4124600,166900
4161800,166500
4155800,166700
4143900,165300
4125100,179400
4133600,158900
4157200,158800
4125600,158800
3968500,158800
4004200,159700
3995400,174000
4176100,164900
3970400,164900
3997500,164800
3996800,164800
3970600,165700
3966700,164800
4022400,164800
3999300,164800
3967000,164700
5866200,164600
4088400,165500
4065400,164800
4045000,164800
4064900,164800
4271600,164900
4177100,164800
4135300,165500
4175200,164800
4137800,164800
4167800,164900
4137900,164800
4172600,164800
4140900,165700
4174800,164800
4141500,164800
4256900,164800
4125700,164800
4214600,164800
4186700,165700
4299700,164800
4297600,164800
4324300,164900
4754700,164800
4361800,164900
4302600,165800
4315700,164800
4335100,164800
4298000,164800
4353000,164700
4305500,164800
4297800,165500
4297400,164700
4339900,164700
4335500,164700
4578300,164800
4281400,164800
3995600,165600
4162800,164800
4036000,164700
4047200,164700
4069700,164600
4072100,164700
5750500,165500
4127200,164700
4123500,164800
4049500,164800
4153900,164600
4154700,164700
4185700,165500
4124600,164700
4126500,164800
4251200,164900
4225100,164800
4126900,164800
4153400,165600
4129200,164700
4170300,164800
4125300,164700
4126900,164700
4112000,164700
3865600,165600
4055300,164800
4155200,164700
4133700,164700
4154500,164700
4125100,164700
4114500,165600
4039300,164700
4004300,164800
4128400,164800
4104000,164700
4214100,164700
4135700,171700
4122300,164900
4121200,164900
4171700,165700
4183100,184400
4126800,165100
4126800,167500
4112400,165100
3764000,164900
3438500,165000
3346400,164900
3810500,164900
5907200,168200
4301700,165000
4298400,164800
4363400,164800
4332000,164800
4297400,164900
4519500,166100
4300000,165000
4329500,164900
4298800,164900
4335300,164700
4298000,164700
4349600,165700
4316500,164800
4501000,164700
4396000,164800
4330900,164700
4512700,164700
4308100,165500
4311200,164700
4322100,175100
4192700,152900
4106900,185300
4138200,169100
4128100,173500
4314800,153600
4129100,168800
4159900,159000
4129400,158800
4146600,158900
4156400,176700
4158500,158900
4257400,158700
4232100,178600
4184300,164900
4137400,164800
4139900,166000
4127500,165000
4159300,164900
4157300,185000
4216100,171300
4147600,171300
4017500,172200
4010800,171200
5914800,171500
3969100,171400
3997800,171300
4028700,171200
5142100,172300
3372500,171500
3333500,171300
3559300,171300
3855100,171300
4237800,171300
4326400,172100
4495100,171400
4343800,171300
4315800,171300
4339300,171400
4489800,172200
4318600,171300
4310900,171400
4506200,171300
4422400,171300
4310200,171300
4343200,173100
4406300,171400
4343800,171300
4309000,171300
4329800,171300
4320900,171400
4336100,172500
4285100,171200
4043700,171300
4090300,171300
4001300,171400
4063900,171400
4048500,172300
4094600,171300
4081000,171300
3978600,171300
4143600,171400
4125300,171400
4198300,175900
4155400,172500
4177800,185900
4142500,164800
4159000,164700
4137000,164800
6201000,165800
4203100,175400
4168300,181200
4108600,158900
4135800,158800
4071900,159500
4065200,158700
4047100,158700
3903000,172500
4143900,153000
4122600,152900
4218200,153100
4183500,153900
4142300,153000
4137800,153100
4139200,173600
4183800,158700
4167400,158700
4138400,159600
4164800,158700
4325800,158700
4233200,178600
3833200,164700
4610600,164700
7065200,165600
4440100,164900
4971300,164800
7005000,185900
5272100,171400
6220900,171400
6750400,172400
4802100,171400
7130900,171500
5842200,171300
6334100,171300
6549700,171300
4537500,172300
6765400,171400
6218100,171400
4764100,171300
4399700,179300
4503000,172400
4400700,171300
4364300,171400
4292400,171300
4357500,171300
4376200,171400
6051500,172200
4228600,171300
4136600,171300
4098100,171300
4025000,171300
4158600,171300
4118900,172200
3967100,171400
4034400,185700
3978000,164700
3980100,164800
4050000,164700
4009400,165400
3977500,164700
4160500,164600
4126600,164800
4126300,164700
4137100,164800
4163700,165700
4489700,164700
4134200,164800
4128700,184100
4329900,171300
4124300,171400
4111200,172300
4158200,171200
4112000,185300
4076700,164800
4048800,164800
4044400,164700
4006700,165700
4076500,164800
4049300,164600
4130100,164800
4139200,164800
3968900,164700
3990000,165500
3978300,164700
4099600,164700
3981200,164700
4044000,164700
4062700,164800
4086500,170400
4002600,164900
4062700,164800
3979300,164800
6019600,164800
4128700,164700
4145100,166100
4143000,164800
4138400,164800
4172100,164800
4137000,164800
4174500,164800
4167500,178900
4204000,165000
4139400,176900
4202800,158800
4142600,158800
4191700,158700
4136800,160100
4184500,158800
4310700,173600
4244200,164700
4195700,164700
4346500,164600
4138400,165400
4227900,164600
4168000,164700
4138400,185500
4169600,171200
4139500,171300
4055700,187300
3978900,171500
3980100,171400
4027200,171400
4017100,171400
3811200,172500
4136700,171300
4192900,171300
4165300,171400
4136700,171400
4293900,171500
4216700,172400
4403800,171300
4275200,171300
4235000,171400
4235900,171300
4404300,171400
4211000,172400
4138000,171300
4238100,171400
4138500,171400
5888500,171400
4130600,171400
4164400,172300
4130200,171400
4160400,171300
4184800,171300
4227100,171300
4131100,171300
4157200,172400
4155800,171400
4231800,171400
4201300,171300
4159200,171300
4159600,171200
4154400,172300
4128900,171300
4127400,171300
4495700,171400
4139400,171300
4127900,172400
4176600,171500
4283000,171400
4188900,171300
4102900,171400
3970700,171600
3953200,173100
4166000,171400
4112100,171500
4077200,171400
4268400,171300
4097600,171300
4037400,172400
4130100,171400
4039200,171400
4040300,171400
3981700,171300
4199300,171400
4093700,172200
4085700,171300
4034800,171500
4053400,171300
4053300,171300
4045300,173700
4034500,201000
4084300,184300
4036700,184900
4038000,165200
4034200,165000
4136900,166300
3755700,179600
5821200,165400
4138800,176900
4358100,158700
4283600,158700
4346500,159900
4351200,158700
4338300,158700
4310300,170200
4201400,167000
4359100,153200
4220900,156100
4308300,153100
4342500,153000
4363900,153000
4414600,163000
4340500,147700
4441000,147600
4354500,150300
4299600,147700
4414900,147600
4395500,167000
4373000,152900
4303800,152900
4354900,153900
4314800,153000
4253100,153000
4215700,153000
4369300,172800
4195900,158500
4202300,159600
4196200,158500
4288700,158600
4272900,158500
4426600,178500
4299600,164700
5357500,164700
6403600,165800
4329500,164700
4391400,181500
4303500,171200
4332200,171200
4317500,172200
4816900,171400
6306700,171300
4765500,171200
4310000,171200
4319600,171100
5883100,172100
5044800,171200
5182000,171300
6018900,171200
6200500,171100
6097800,171100
6105600,172000
6141800,171200
6094500,171300
6587800,171200
5517100,171300
3796600,171300
4298100,172000
4330700,171200
4308200,171200
4318700,171200
4325800,171200
4339800,171200
4201600,172100
4190800,171200
4136100,171200
4167300,171300
4140700,171200
4050800,172100
4017600,171300
4156100,171200
4036100,171200
4176800,171200
4043600,171200
4091800,172100
4144500,171200
4139900,171200
4076300,171300
4134200,171200
4087100,171200
4205400,172200
4138300,171200
4404800,171200
4150400,171200
4142100,171600
4138400,171200
4188400,188800
4191100,208400
4069200,176700
4136000,172000
4197700,171900
5904300,173000
4041700,172500
4044800,171300
4122200,171400
4040600,177500
4034400,171400
3991400,177300
4228800,212500
5247300,172100
6119600,173400
5793100,171800
4378300,174700
3241100,225000
2821100,171900
2834200,210900
3311000,182600
3133400,192300
2805000,253600
2986000,198700
3140500,204300
3144600,187200
2971800,177600
2889100,173800
2803400,171700
2799500,171600
2805400,171600
2882800,171500
2822300,171600
2821200,172700
2817800,171500
2822100,171500
2862900,171500
2856600,171600
2824900,171500
3394500,172500
2964000,171600
2992000,171600
2889800,171600
2819100,171500
2838200,171400
2826800,172400
2829500,171400
3180800,198000
4194200,178600
2866200,178500
2854500,179900
2983000,178600
3272700,178500
3395800,178800
3308600,178600
3091600,178700
2995200,179400
2856600,178400
2851100,178500
2774700,178500
2730300,178400
2727300,178500
2886900,179400
2862300,178500
2928200,178400
2816900,178500
2823300,178500
2895700,179400
2862100,178500
2799900,178500
2874900,178500
2784000,178400
3032200,178500
2733300,180800
3128500,178600
3194100,178600
2928000,178500
2960400,178400
3220800,179500
3344700,178600
3265200,178500
3050100,178500
3184400,178600
3538400,178700
4998300,184100
5280800,190400
4757400,178800
4686400,178700
3111400,178600
3141400,179900
4711400,178600
3019300,178600
3687400,178500
3326700,178700
2907700,178600
2862500,179600
2852400,178600
2819200,178700
2864000,178600
2909300,178500
3120800,179500
3235300,178400
3175400,178500
3219100,178500
2957100,178600
2961200,178600
2883700,179600
3077700,178400
3007700,178600
3042300,178600
3084100,178500
3041100,179500
3146400,178600
3138900,178500
2997800,178400
2954400,178700
2938800,178500
2823200,179700
3204000,178500
4630100,178700
4926500,215000
3220700,191100
2830100,217700
2873600,178900
2833400,179100
2855400,178600
2990000,178500
4348100,178700
2972200,179600
2829900,178600
3024700,178600
3382500,178700
3386300,178700
3309000,179700
4546500,178700
3222300,178600
3122200,178500
2933700,178700
2858600,178500
2798700,179400
2995400,178500
2906500,178500
2785700,178600
2726000,178600
2728000,178500
2731500,179400
2729700,178500
2845100,189200
2781400,171400
2732500,171400
2732600,172300
2732500,171400
2741000,171400
2879600,171300
2783900,171500
2729900,171400
2726500,172200
2728700,171300
3867400,171300
4553600,171200
3067600,171300
3065400,171300
3021400,172200
2999600,171400
2998900,171300
